1,0,1689,385,146.62,332.71,67.567,-1,-1,-1
1,1,1303,503,61.514,139.59,29.439,-1,-1,-1
1,2,1258,569,40.123,91.049,19.601,-1,-1,-1
1,3,31,525,113.37,257.27,17.013,-1,-1,-1
1,4,1800,483,94.66,214.81,11.949,-1,-1,-1
2,0,1689,385,146.62,332.71,66.725,-1,-1,-1
2,1,1312,503,61.514,139.59,36.614,-1,-1,-1
2,4,1744,476,123.42,280.06,16.976,-1,-1,-1
2,2,1254,537,52.0,118.0,15.979,-1,-1,-1
2,3,55,542,94.66,214.81,9.3326,-1,-1,-1
2,5,1641,494,40.123,91.049,6.0638,-1,-1,-1
3,6,1742,513,94.66,214.81,64.803,-1,-1,-1
3,0,1664,418,135.42,307.29,31.198,-1,-1,-1
3,1,1312,503,61.514,139.59,30.007,-1,-1,-1
3,4,1776,473,113.37,257.27,14.299,-1,-1,-1
3,2,1234,415,103.17,234.13,12.991,-1,-1,-1
3,5,107,494,103.17,234.13,11.712,-1,-1,-1
3,3,51,555,87.838,199.32,3.7319,-1,-1,-1
4,0,1668,371,159.84,362.7,53.87,-1,-1,-1
4,4,1759,473,113.37,257.27,34.214,-1,-1,-1
4,2,1852,505,30.903,70.127,24.793,-1,-1,-1
4,1,1305,500,67.474,153.11,21.299,-1,-1,-1
4,5,107,494,103.17,234.13,15.325,-1,-1,-1
4,3,58,566,79.918,181.35,3.316,-1,-1,-1
5,4,1692,371,159.84,362.7,52.074,-1,-1,-1
5,2,1848,505,30.903,70.127,36.829,-1,-1,-1
5,1,1318,537,52.0,118.0,25.687,-1,-1,-1
5,0,1643,396,159.84,362.7,11.573,-1,-1,-1
6,0,1666,385,146.62,332.71,52.587,-1,-1,-1
6,5,1849,510,28.302,64.224,35.023,-1,-1,-1
6,2,1333,498,56.686,128.63,30.194,-1,-1,-1
6,1,1318,537,52.0,118.0,30.132,-1,-1,-1
6,4,1741,473,113.37,257.27,29.672,-1,-1,-1
6,6,107,494,103.17,234.13,20.212,-1,-1,-1
7,0,1668,371,159.84,362.7,49.716,-1,-1,-1
7,5,1849,510,28.302,64.224,35.359,-1,-1,-1
7,1,1316,489,67.474,153.11,28.89,-1,-1,-1
7,6,1351,506,56.686,128.63,10.428,-1,-1,-1
7,4,159,550,40.123,91.049,7.9165,-1,-1,-1
7,2,1263,545,47.794,108.46,4.7235,-1,-1,-1
8,0,1668,371,159.84,362.7,50.69,-1,-1,-1
8,1,1322,494,61.514,139.59,38.787,-1,-1,-1
8,5,1848,505,30.903,70.127,24.904,-1,-1,-1
8,6,123,494,103.17,234.13,15.789,-1,-1,-1
8,2,257,455,113.37,257.27,10.617,-1,-1,-1
9,0,1666,385,146.62,332.71,59.031,-1,-1,-1
9,1,1326,489,67.474,153.11,41.687,-1,-1,-1
9,5,1848,505,30.903,70.127,30.606,-1,-1,-1
9,7,1727,418,135.42,307.29,25.474,-1,-1,-1
9,6,142,521,52.0,118.0,17.685,-1,-1,-1
9,8,1274,551,43.624,98.993,14.674,-1,-1,-1
9,2,266,463,103.17,234.13,13.241,-1,-1,-1
10,0,1689,385,146.62,332.71,64.395,-1,-1,-1
10,1,1326,500,67.474,153.11,44.719,-1,-1,-1
10,7,146,515,56.686,128.63,17.341,-1,-1,-1
10,2,266,463,103.17,234.13,16.724,-1,-1,-1
10,8,1278,545,47.794,108.46,11.888,-1,-1,-1
10,5,1849,510,28.302,64.224,8.1416,-1,-1,-1
11,0,1689,385,146.62,332.71,58.138,-1,-1,-1
11,1,1326,500,67.474,153.11,38.028,-1,-1,-1
11,7,266,463,103.17,234.13,13.404,-1,-1,-1
11,8,1278,545,47.794,108.46,10.318,-1,-1,-1
11,5,171,481,26.0,59.0,6.3,-1,-1,-1
11,2,1844,367,94.66,214.81,3.7102,-1,-1,-1
12,0,1689,408,146.62,332.71,51.907,-1,-1,-1
12,1,1326,490,73.864,167.61,39.416,-1,-1,-1
12,7,-8,290,207.45,470.74,13.35,-1,-1,-1
12,5,1837,351,103.17,234.13,8.3539,-1,-1,-1
12,8,1619,396,159.84,362.7,0.28414,-1,-1,-1
13,0,1689,385,146.62,332.71,54.748,-1,-1,-1
13,1,1326,490,73.864,167.61,35.028,-1,-1,-1
13,8,1643,408,146.62,332.71,28.729,-1,-1,-1
13,9,151,501,28.302,64.224,15.713,-1,-1,-1
13,7,1286,545,47.794,108.46,12.469,-1,-1,-1
13,5,1867,391,30.903,70.127,4.4389,-1,-1,-1
14,0,1668,371,159.84,362.7,53.078,-1,-1,-1
14,1,1326,490,73.864,167.61,34.284,-1,-1,-1
14,8,1717,396,159.84,362.7,23.699,-1,-1,-1
14,7,-52,254,270.83,614.58,17.787,-1,-1,-1
14,5,1619,396,159.84,362.7,15.437,-1,-1,-1
14,9,1867,391,30.903,70.127,7.0697,-1,-1,-1
15,0,1668,371,159.84,362.7,56.775,-1,-1,-1
15,5,1825,535,33.737,76.557,40.166,-1,-1,-1
15,1,1336,500,67.474,153.11,36.203,-1,-1,-1
15,8,-52,254,270.83,614.58,25.027,-1,-1,-1
15,7,1619,396,159.84,362.7,7.1656,-1,-1,-1
15,9,1867,393,26.0,59.0,4.8067,-1,-1,-1
16,0,1668,371,159.84,362.7,58.304,-1,-1,-1
16,5,1834,532,36.723,83.333,49.653,-1,-1,-1
16,1,1336,500,67.474,153.11,44.973,-1,-1,-1
16,8,-52,254,270.83,614.58,39.898,-1,-1,-1
16,7,1619,396,159.84,362.7,10.224,-1,-1,-1
16,9,1320,462,30.903,70.127,1.3394,-1,-1,-1
17,0,1666,385,146.62,332.71,65.522,-1,-1,-1
17,1,1336,500,67.474,153.11,46.265,-1,-1,-1
17,7,1711,408,146.62,332.71,38.159,-1,-1,-1
17,8,-52,254,270.83,614.58,34.544,-1,-1,-1
18,0,1666,408,146.62,332.71,66.036,-1,-1,-1
18,8,-52,254,270.83,614.58,44.021,-1,-1,-1
18,1,1350,503,61.514,139.59,33.671,-1,-1,-1
18,9,1594,396,159.84,362.7,22.94,-1,-1,-1
18,10,1836,541,33.737,76.557,21.944,-1,-1,-1
18,7,1295,461,87.838,199.32,17.9,-1,-1,-1
19,0,1666,408,146.62,332.71,64.738,-1,-1,-1
19,7,-52,254,270.83,614.58,56.379,-1,-1,-1
19,1,1350,503,61.514,139.59,39.45,-1,-1,-1
19,9,1594,396,159.84,362.7,19.526,-1,-1,-1
19,10,1836,541,33.737,76.557,16.959,-1,-1,-1
19,8,1291,454,94.66,214.81,9.9689,-1,-1,-1
20,0,1643,371,159.84,362.7,63.715,-1,-1,-1
20,8,-52,254,270.83,614.58,52.829,-1,-1,-1
20,9,1594,396,159.84,362.7,31.013,-1,-1,-1
20,1,1349,490,73.864,167.61,31.0,-1,-1,-1
20,7,1308,474,87.838,199.32,20.751,-1,-1,-1
20,10,1838,543,30.903,70.127,11.683,-1,-1,-1
21,0,1643,371,159.84,362.7,63.111,-1,-1,-1
21,8,-52,254,270.83,614.58,55.834,-1,-1,-1
21,1,1349,490,73.864,167.61,39.327,-1,-1,-1
21,9,1594,396,159.84,362.7,33.805,-1,-1,-1
21,10,1692,396,159.84,362.7,30.437,-1,-1,-1
21,7,1308,474,87.838,199.32,13.999,-1,-1,-1
22,0,1643,396,159.84,362.7,69.866,-1,-1,-1
22,8,-52,254,270.83,614.58,52.643,-1,-1,-1
22,1,1349,490,73.864,167.61,36.897,-1,-1,-1
22,9,1594,371,159.84,362.7,24.467,-1,-1,-1
22,10,1792,456,73.864,167.61,21.708,-1,-1,-1
22,7,1314,468,79.918,181.35,16.32,-1,-1,-1
22,11,298,463,103.17,234.13,9.1896,-1,-1,-1
23,0,1643,354,175.68,398.65,71.576,-1,-1,-1
23,8,-52,254,270.83,614.58,55.724,-1,-1,-1
23,1,1349,490,73.864,167.61,33.171,-1,-1,-1
23,9,1589,381,175.68,398.65,30.184,-1,-1,-1
23,10,1792,456,73.864,167.61,17.312,-1,-1,-1
23,7,1315,468,73.864,167.61,11.149,-1,-1,-1
24,9,1619,396,159.84,362.7,74.939,-1,-1,-1
24,8,-52,254,270.83,614.58,48.298,-1,-1,-1
24,1,1349,490,73.864,167.61,35.903,-1,-1,-1
24,0,1668,371,159.84,362.7,32.518,-1,-1,-1
24,7,1326,479,73.864,167.61,25.98,-1,-1,-1
24,10,1804,475,61.514,139.59,11.826,-1,-1,-1
25,9,1619,396,159.84,362.7,77.047,-1,-1,-1
25,1,1349,490,73.864,167.61,36.734,-1,-1,-1
25,8,-10,254,270.83,614.58,34.067,-1,-1,-1
25,0,1668,371,159.84,362.7,30.144,-1,-1,-1
25,7,1840,532,36.723,83.333,28.766,-1,-1,-1
25,11,1326,479,73.864,167.61,26.27,-1,-1,-1
25,10,1810,535,33.737,76.557,13.281,-1,-1,-1
25,12,1843,357,79.918,181.35,8.8267,-1,-1,-1
26,9,1619,396,159.84,362.7,69.991,-1,-1,-1
26,1,1349,490,73.864,167.61,35.431,-1,-1,-1
26,10,1835,557,26.0,59.0,31.706,-1,-1,-1
26,11,1326,479,73.864,167.61,25.202,-1,-1,-1
26,0,1668,371,159.84,362.7,19.606,-1,-1,-1
26,8,-52,254,270.83,614.58,14.007,-1,-1,-1
26,7,312,500,30.903,70.127,11.29,-1,-1,-1
26,12,1843,357,79.918,181.35,8.3148,-1,-1,-1
26,13,31,296,270.83,614.58,4.9139,-1,-1,-1
27,9,1616,354,175.68,398.65,70.678,-1,-1,-1
27,1,1349,490,73.864,167.61,37.041,-1,-1,-1
27,10,1831,557,26.0,59.0,26.431,-1,-1,-1
27,11,1326,479,73.864,167.61,21.989,-1,-1,-1
27,0,1670,381,175.68,398.65,18.886,-1,-1,-1
27,12,1831,357,79.918,181.35,9.6426,-1,-1,-1
27,13,107,565,146.62,332.71,6.6827,-1,-1,-1
27,8,1562,381,175.68,398.65,6.4058,-1,-1,-1
28,9,1616,354,175.68,398.65,82.014,-1,-1,-1
28,1,1349,490,73.864,167.61,36.827,-1,-1,-1
28,13,31,254,270.83,614.58,33.905,-1,-1,-1
28,12,1831,357,79.918,181.35,16.904,-1,-1,-1
28,11,1308,461,87.838,199.32,14.938,-1,-1,-1
28,10,1798,489,52.0,118.0,14.481,-1,-1,-1
29,9,1619,371,159.84,362.7,72.384,-1,-1,-1
29,1,1349,490,73.864,167.61,38.639,-1,-1,-1
29,13,31,254,270.83,614.58,27.667,-1,-1,-1
29,14,1569,396,159.84,362.7,18.852,-1,-1,-1
29,10,1689,430,146.62,332.71,16.746,-1,-1,-1
29,12,1767,325,189.32,429.61,14.398,-1,-1,-1
29,11,1308,461,87.838,199.32,13.659,-1,-1,-1
30,9,1616,354,175.68,398.65,65.412,-1,-1,-1
30,1,1339,480,79.918,181.35,46.891,-1,-1,-1
30,15,1810,533,30.903,70.127,35.29,-1,-1,-1
30,13,31,254,270.83,614.58,26.037,-1,-1,-1
30,11,1281,431,103.17,234.13,11.718,-1,-1,-1
30,14,1562,381,175.68,398.65,10.235,-1,-1,-1
30,10,1757,513,61.514,139.59,8.6035,-1,-1,-1
30,12,1821,526,103.17,234.13,6.6077,-1,-1,-1
31,9,1616,354,175.68,398.65,64.181,-1,-1,-1
31,1,1349,490,73.864,167.61,50.363,-1,-1,-1
31,15,1815,549,26.0,59.0,37.117,-1,-1,-1
31,11,1326,479,73.864,167.61,29.999,-1,-1,-1
31,13,31,254,270.83,614.58,14.004,-1,-1,-1
31,14,1562,381,175.68,398.65,8.5096,-1,-1,-1
31,12,1829,542,94.66,214.81,6.314,-1,-1,-1
31,10,1873,374,36.723,83.333,4.1767,-1,-1,-1
32,9,1619,396,159.84,362.7,68.372,-1,-1,-1
32,1,1349,490,73.864,167.61,56.174,-1,-1,-1
32,12,1752,290,207.45,470.74,33.244,-1,-1,-1
32,14,1689,430,146.62,332.71,21.87,-1,-1,-1
32,11,1308,461,87.838,199.32,16.652,-1,-1,-1
32,13,127,688,94.66,214.81,16.468,-1,-1,-1
33,9,1616,354,175.68,398.65,73.534,-1,-1,-1
33,1,1339,480,79.918,181.35,52.712,-1,-1,-1
33,12,1752,290,207.45,470.74,41.951,-1,-1,-1
33,13,73,254,270.83,614.58,37.316,-1,-1,-1
33,11,1295,461,87.838,199.32,13.145,-1,-1,-1
33,14,1692,420,159.84,362.7,7.6878,-1,-1,-1
34,9,1616,354,175.68,398.65,73.734,-1,-1,-1
34,1,1349,490,73.864,167.61,63.212,-1,-1,-1
34,12,1752,290,207.45,470.74,39.56,-1,-1,-1
34,11,1308,461,87.838,199.32,28.613,-1,-1,-1
34,14,1692,396,159.84,362.7,23.19,-1,-1,-1
34,13,73,254,270.83,614.58,23.081,-1,-1,-1
35,9,1616,354,175.68,398.65,79.855,-1,-1,-1
35,1,1349,490,73.864,167.61,61.084,-1,-1,-1
35,14,1670,381,175.68,398.65,43.711,-1,-1,-1
35,12,1752,290,207.45,470.74,35.54,-1,-1,-1
35,11,1308,461,87.838,199.32,26.288,-1,-1,-1
35,13,135,647,113.37,257.27,15.332,-1,-1,-1
36,9,1616,354,175.68,398.65,70.057,-1,-1,-1
36,1,1349,490,73.864,167.61,63.441,-1,-1,-1
36,14,1670,381,175.68,398.65,45.533,-1,-1,-1
36,12,1752,290,207.45,470.74,32.183,-1,-1,-1
36,11,1308,461,87.838,199.32,21.661,-1,-1,-1
36,13,145,713,79.918,181.35,15.604,-1,-1,-1
37,9,1616,354,175.68,398.65,70.38,-1,-1,-1
37,1,1349,490,73.864,167.61,65.47,-1,-1,-1
37,14,1670,381,175.68,398.65,46.659,-1,-1,-1
37,12,1752,290,207.45,470.74,31.266,-1,-1,-1
37,11,1310,545,52.0,118.0,22.581,-1,-1,-1
37,13,1332,463,33.737,76.557,11.161,-1,-1,-1
38,9,1616,354,175.68,398.65,68.337,-1,-1,-1
38,1,1349,490,73.864,167.61,59.666,-1,-1,-1
38,14,1670,381,175.68,398.65,46.271,-1,-1,-1
38,12,1752,290,207.45,470.74,34.966,-1,-1,-1
38,11,1308,461,87.838,199.32,18.842,-1,-1,-1
38,15,155,669,103.17,234.13,14.914,-1,-1,-1
38,13,100,490,113.37,257.27,6.2708,-1,-1,-1
39,9,1616,381,175.68,398.65,68.451,-1,-1,-1
39,1,1349,490,73.864,167.61,50.873,-1,-1,-1
39,12,1752,290,207.45,470.74,27.192,-1,-1,-1
39,11,1308,461,87.838,199.32,20.926,-1,-1,-1
39,15,100,490,113.37,257.27,11.688,-1,-1,-1
40,9,1622,354,189.32,429.61,69.024,-1,-1,-1
40,1,1349,490,73.864,167.61,56.938,-1,-1,-1
40,12,1752,290,207.45,470.74,27.79,-1,-1,-1
40,11,1310,545,52.0,118.0,25.53,-1,-1,-1
40,15,329,543,135.42,307.29,24.219,-1,-1,-1
41,9,1622,354,189.32,429.61,73.547,-1,-1,-1
41,1,1349,490,73.864,167.61,59.175,-1,-1,-1
41,12,1752,290,207.45,470.74,31.459,-1,-1,-1
41,11,1310,545,52.0,118.0,29.978,-1,-1,-1
41,15,333,543,146.62,332.71,24.89,-1,-1,-1
42,9,1622,354,189.32,429.61,70.72,-1,-1,-1
42,1,1349,490,73.864,167.61,56.873,-1,-1,-1
42,12,1752,290,207.45,470.74,36.56,-1,-1,-1
42,15,236,248,226.74,514.53,22.091,-1,-1,-1
42,11,1308,461,87.838,199.32,15.074,-1,-1,-1
42,16,1564,325,189.32,429.61,12.935,-1,-1,-1
43,9,1616,381,175.68,398.65,75.593,-1,-1,-1
43,1,1349,490,73.864,167.61,46.469,-1,-1,-1
43,12,1752,290,207.45,470.74,38.97,-1,-1,-1
43,15,259,275,250.0,567.31,20.603,-1,-1,-1
43,11,1310,537,52.0,118.0,18.292,-1,-1,-1
44,9,1593,354,189.32,429.61,80.576,-1,-1,-1
44,1,1349,490,73.864,167.61,50.829,-1,-1,-1
44,12,1737,283,226.74,514.53,36.619,-1,-1,-1
44,15,497,515,33.737,76.557,15.359,-1,-1,-1
44,11,1308,461,87.838,199.32,12.268,-1,-1,-1
45,9,1622,354,189.32,429.61,74.794,-1,-1,-1
45,1,1349,490,73.864,167.61,54.438,-1,-1,-1
45,12,1752,290,207.45,470.74,36.327,-1,-1,-1
45,15,1564,325,189.32,429.61,29.29,-1,-1,-1
45,11,1315,545,47.794,108.46,15.828,-1,-1,-1
46,9,1593,354,189.32,429.61,73.628,-1,-1,-1
46,1,1349,490,73.864,167.61,58.151,-1,-1,-1
46,12,1752,290,207.45,470.74,41.979,-1,-1,-1
46,15,1670,381,175.68,398.65,28.986,-1,-1,-1
46,16,512,494,33.737,76.557,18.692,-1,-1,-1
46,11,1315,545,47.794,108.46,10.599,-1,-1,-1
47,9,1593,354,189.32,429.61,66.649,-1,-1,-1
47,1,1349,490,73.864,167.61,54.048,-1,-1,-1
47,12,1737,283,226.74,514.53,43.154,-1,-1,-1
47,17,338,519,159.84,362.7,27.682,-1,-1,-1
47,15,1670,381,175.68,398.65,25.357,-1,-1,-1
47,11,1308,461,87.838,199.32,16.058,-1,-1,-1
47,16,523,489,33.737,76.557,11.036,-1,-1,-1
47,18,452,399,73.864,167.61,8.9042,-1,-1,-1
47,19,1378,510,67.474,153.11,7.3104,-1,-1,-1
48,9,1593,354,189.32,429.61,63.243,-1,-1,-1
48,1,1349,490,73.864,167.61,54.639,-1,-1,-1
48,12,1737,283,226.74,514.53,44.187,-1,-1,-1
48,19,1670,354,175.68,398.65,20.951,-1,-1,-1
48,11,1308,461,87.838,199.32,14.046,-1,-1,-1
48,17,323,254,270.83,614.58,12.144,-1,-1,-1
49,9,1593,354,189.32,429.61,69.067,-1,-1,-1
49,1,1349,490,73.864,167.61,56.656,-1,-1,-1
49,12,1752,290,207.45,470.74,43.303,-1,-1,-1
49,19,1670,354,175.68,398.65,24.656,-1,-1,-1
49,17,336,236,250.0,567.31,17.948,-1,-1,-1
49,11,1308,461,87.838,199.32,14.792,-1,-1,-1
49,20,107,494,103.17,234.13,14.107,-1,-1,-1
50,9,1593,354,189.32,429.61,69.552,-1,-1,-1
50,1,1349,490,73.864,167.61,49.767,-1,-1,-1
50,12,1737,283,226.74,514.53,36.585,-1,-1,-1
50,19,1670,381,175.68,398.65,27.052,-1,-1,-1
50,11,1315,545,47.794,108.46,18.745,-1,-1,-1
50,17,374,275,250.0,567.31,10.759,-1,-1,-1
51,9,1564,354,189.32,429.61,68.85,-1,-1,-1
51,1,1349,490,73.864,167.61,44.878,-1,-1,-1
51,19,1643,381,175.68,398.65,39.4,-1,-1,-1
51,12,1737,283,226.74,514.53,37.965,-1,-1,-1
51,11,1308,461,87.838,199.32,13.649,-1,-1,-1
52,9,1593,354,189.32,429.61,60.967,-1,-1,-1
52,1,1349,490,73.864,167.61,49.451,-1,-1,-1
52,12,1737,283,226.74,514.53,38.206,-1,-1,-1
52,19,1670,381,175.68,398.65,22.06,-1,-1,-1
52,11,1315,545,47.794,108.46,16.975,-1,-1,-1
53,9,1593,354,189.32,429.61,57.805,-1,-1,-1
53,1,1349,490,73.864,167.61,55.381,-1,-1,-1
53,12,1737,283,226.74,514.53,30.074,-1,-1,-1
53,11,1315,545,47.794,108.46,16.196,-1,-1,-1
53,19,1651,383,189.32,429.61,15.7,-1,-1,-1
53,20,556,437,56.686,128.63,10.583,-1,-1,-1
54,9,1593,354,189.32,429.61,59.841,-1,-1,-1
54,1,1349,490,73.864,167.61,51.86,-1,-1,-1
54,12,1737,283,226.74,514.53,40.997,-1,-1,-1
54,19,1651,383,189.32,429.61,19.852,-1,-1,-1
54,20,13,490,113.37,257.27,15.203,-1,-1,-1
54,21,107,494,103.17,234.13,13.594,-1,-1,-1
54,11,1308,461,87.838,199.32,11.447,-1,-1,-1
55,9,1528,322,207.45,470.74,58.095,-1,-1,-1
55,1,1349,490,73.864,167.61,48.271,-1,-1,-1
55,19,1622,354,189.32,429.61,47.883,-1,-1,-1
55,12,1737,283,226.74,514.53,43.223,-1,-1,-1
55,22,582,498,146.62,332.71,22.641,-1,-1,-1
55,11,1308,461,87.838,199.32,14.39,-1,-1,-1
55,21,107,494,103.17,234.13,12.818,-1,-1,-1
55,20,13,490,113.37,257.27,8.2008,-1,-1,-1
56,9,1564,354,189.32,429.61,60.119,-1,-1,-1
56,1,1349,490,73.864,167.61,49.125,-1,-1,-1
56,12,1702,283,226.74,514.53,46.551,-1,-1,-1
56,22,582,498,146.62,332.71,27.147,-1,-1,-1
56,11,1308,461,87.838,199.32,14.651,-1,-1,-1
56,19,1643,408,175.68,398.65,11.498,-1,-1,-1
56,21,84,527,94.66,214.81,1.2627,-1,-1,-1
57,9,1564,354,189.32,429.61,61.475,-1,-1,-1
57,1,1349,490,73.864,167.61,46.852,-1,-1,-1
57,22,579,522,135.42,307.29,42.276,-1,-1,-1
57,12,1702,283,226.74,514.53,40.341,-1,-1,-1
57,19,1622,383,189.32,429.61,17.515,-1,-1,-1
57,11,1308,461,87.838,199.32,15.699,-1,-1,-1
58,1,1349,490,73.864,167.61,48.833,-1,-1,-1
58,12,1737,283,226.74,514.53,48.702,-1,-1,-1
58,23,1593,354,189.32,429.61,44.318,-1,-1,-1
58,22,604,552,123.42,280.06,24.186,-1,-1,-1
58,11,1308,461,87.838,199.32,15.963,-1,-1,-1
58,9,1535,325,189.32,429.61,13.127,-1,-1,-1
58,24,107,494,103.17,234.13,11.479,-1,-1,-1
58,25,33,495,123.42,280.06,9.878,-1,-1,-1
58,19,1651,383,189.32,429.61,9.3629,-1,-1,-1
59,12,1737,283,226.74,514.53,52.273,-1,-1,-1
59,1,1349,490,73.864,167.61,50.529,-1,-1,-1
59,23,1622,354,189.32,429.61,41.522,-1,-1,-1
59,9,1528,353,207.45,470.74,39.826,-1,-1,-1
59,19,1378,510,67.474,153.11,15.88,-1,-1,-1
59,11,1308,461,87.838,199.32,15.087,-1,-1,-1
59,25,13,490,113.37,257.27,8.4388,-1,-1,-1
60,12,1702,283,226.74,514.53,49.047,-1,-1,-1
60,1,1349,490,73.864,167.61,48.119,-1,-1,-1
60,9,1528,353,207.45,470.74,41.755,-1,-1,-1
60,23,1622,354,189.32,429.61,32.633,-1,-1,-1
60,25,532,213,270.83,614.58,17.771,-1,-1,-1
60,11,1315,545,47.794,108.46,14.856,-1,-1,-1
60,19,377,447,103.17,234.13,5.1623,-1,-1,-1
61,9,1554,514,123.42,280.06,53.015,-1,-1,-1
61,12,1702,283,226.74,514.53,50.716,-1,-1,-1
61,1,1349,490,73.864,167.61,46.722,-1,-1,-1
61,23,1622,354,189.32,429.61,24.336,-1,-1,-1
61,26,393,463,103.17,234.13,15.025,-1,-1,-1
61,19,113,513,94.66,214.81,14.221,-1,-1,-1
61,27,1378,510,67.474,153.11,13.566,-1,-1,-1
61,28,616,748,40.123,91.049,12.186,-1,-1,-1
61,25,528,236,250.0,567.31,10.415,-1,-1,-1
61,11,1315,545,47.794,108.46,6.5042,-1,-1,-1
62,12,1702,283,226.74,514.53,53.216,-1,-1,-1
62,9,1554,514,123.42,280.06,48.648,-1,-1,-1
62,1,1349,490,73.864,167.61,44.681,-1,-1,-1
62,23,1622,354,189.32,429.61,21.698,-1,-1,-1
62,25,566,236,250.0,567.31,19.586,-1,-1,-1
62,26,377,463,103.17,234.13,15.189,-1,-1,-1
62,11,1315,545,47.794,108.46,11.558,-1,-1,-1
62,28,898,524,43.624,98.993,6.6708,-1,-1,-1
62,27,1490,445,56.686,128.63,4.0755,-1,-1,-1
63,9,1528,322,207.45,470.74,57.984,-1,-1,-1
63,12,1702,283,226.74,514.53,54.974,-1,-1,-1
63,1,1351,480,79.918,181.35,47.674,-1,-1,-1
63,26,377,463,103.17,234.13,27.306,-1,-1,-1
63,23,1592,353,207.45,470.74,26.562,-1,-1,-1
63,25,566,236,250.0,567.31,24.716,-1,-1,-1
63,11,1308,461,87.838,199.32,18.725,-1,-1,-1
63,28,906,532,40.123,91.049,2.4713,-1,-1,-1
64,9,1528,322,207.45,470.74,52.384,-1,-1,-1
64,12,1702,283,226.74,514.53,49.421,-1,-1,-1
64,1,1349,490,73.864,167.61,49.373,-1,-1,-1
